birthDateDay,birthDateMonth,birthDateYear,bodytype,drinking,educationValue,gender,heightCm,locationFormatted,smoking,username,lat,long,minAge,maxAge,age,sexPreference,orientation
8,9,1981,average_build,socially,,woman,0,taipei,no,vickietung,24.98388385,121.3709824,30,54,35,man,straight
20,2,1979,,,,woman,0,taipei,,brendawu_ic,25.03406371,121.3715492,30,45,37,man,straight
9,2,1987,average_build,socially,university,man,185,hsin-chuang,no,naitooikawa,24.98365371,121.3717298,20,32,29,woman,straight
20,11,1991,,,,woman,164,taipei,,amberki1120,25.0735198,121.3729582,19,34,25,man,straight
10,2,1985,,,,man,0,taipei,,dennis0210_taco,25.08313661,121.3735076,22,48,31,woman,straight
21,4,1981,,,post_grad,man,182,taipei,no,nickd3221,24.99254639,121.3735663,24,56,35,woman,straight
11,1,1980,,,,woman,0,taipei,,yangcharmmy,24.66411114,121.373646,28,40,37,man,straight
22,2,1982,,,,woman,0,taipei,,lilyyao,25.11124149,121.3745871,24,54,34,man,straight
27,9,1987,,socially,,man,0,taipei,,chang927,25.06698422,121.3749506,21,44,29,woman,straight
2,4,1980,average_build,socially,,woman,160,taipei,no,chchdd,25.24917982,121.3753442,27,46,36,man,straight
4,10,1982,,socially,,woman,170,taipei,no,energiojuliet,24.96319616,121.3757716,25,45,34,man,straight
24,12,1989,,,,woman,0,taipei,,sonnelisa,24.89317865,121.3806878,25,35,27,man,straight
24,9,1987,,,university,woman,0,taipei,,bettychen_taco,25.04745635,121.3828181,21,42,29,man,straight
17,8,1992,average_build,socially,university,woman,160,taipei,sometimes,jossiejoss,25.00788181,121.3839453,22,35,24,man,straight
19,4,1990,a_little_extra,,,woman,167,taipei,no,asiatina90,25.02434291,121.3848712,25,38,26,man,straight
18,5,1985,fit,socially,university,woman,170,taipei,no,colalai,25.17667617,121.3849757,30,45,31,man,straight
22,2,1955,,,,man,0,taipei,,harrychen35,25.01885923,121.3850346,37,99,61,woman,straight
13,4,1991,thin,socially,two_year_college,man,170,taipei,sometimes,deltajo91,25.11383145,121.3851693,22,36,25,woman,straight
19,8,1990,,socially,,woman,0,taipei,no,ritashihrou,25.11096672,121.3859396,26,40,26,man,straight
1,1,1992,,,,woman,0,taipei,,charlinetu,25.05114542,121.387649,26,35,25,man,straight
15,12,1989,,,,woman,155,taipei,,lilliantsai,25.04620863,121.3885561,25,30,27,man,straight
26,6,1985,fit,,university,man,187,taipei,,magongjie,25.19214727,121.3896456,22,48,31,woman,straight
18,10,1983,,socially,high_school,woman,0,taipei,no,melody18libra,24.99450206,121.3906695,23,52,33,man,straight
13,6,1982,average_build,often,post_grad,man,168,taipei,no,h23279,25.00627821,121.3906695,24,30,34,woman,straight
6,6,1981,average_build,socially,university,man,169,taipei,no,sean65535,25.04514522,121.3908236,18,40,35,woman,straight
7,11,1990,,,university,woman,160,taipei,no,anc102,25.05887034,121.3926995,28,35,26,man,straight
22,9,1993,,,,man,0,taipei,,johandsome-,25.24592656,121.3927649,18,33,23,everyone,bisexual
27,6,1980,average_build,socially,university,man,188,taipei,no,eight_point_five,25.07878261,121.3936477,20,40,36,woman,straight
7,5,1987,fit,,,man,187,taipei,no,craigaz10,25.0198917,121.3943038,21,34,29,woman,straight
27,12,1982,,,,man,0,taipei,,ilpatrizio,24.7848433,121.3944231,23,52,34,woman,straight
8,8,1995,thin,socially,university,woman,0,taipei,no,yanxi0808,24.988883,121.3945407,18,25,21,man,straight
21,8,1989,,,,man,0,taipei,,taiwanme,24.66041458,121.3956155,20,40,27,woman,straight
5,11,1970,average_build,socially,post_grad,man,173,taipei,no,stevebox,25.13188833,121.3964127,30,78,46,woman,straight
1,8,1972,,,,man,0,taipei,,apx70616,25.06954897,121.3965956,29,74,44,woman,straight
3,3,1979,,,,man,0,taipei,,berniefox,25.10697082,121.3974879,19,45,37,woman,straight
1,9,1975,a_little_extra,socially,university,woman,164,taipei,no,sharlinlin,24.98801978,121.3975436,33,50,41,man,straight
17,6,1980,average_build,socially,post_grad,man,180,tou-hu,sometimes,jeffdapunk,25.02793191,121.3985911,25,40,36,woman,straight
30,11,1987,,,,woman,0,taipei,,zhenl,25.03175001,121.3987601,31,44,29,man,straight
12,6,1984,fit,socially,post_grad,man,186,taipei,no,tobymichael,25.18466639,121.3987601,22,36,32,woman,straight
20,5,1985,fit,,,man,185,taipei,,peterontheroad,25.05605162,121.4002482,21,40,31,woman,straight
16,11,1992,,,post_grad,woman,162,taipei,,jasminnn11,24.98254343,121.4006541,23,29,24,man,straight
12,9,1979,average_build,socially,university,woman,166,taipei,no,katelin79,25.05664781,121.401585,28,48,37,man,straight
19,10,1990,,,,man,0,taipei,,jblutiba,24.9621832,121.4020935,35,45,26,everyone,bisexual
20,2,1983,a_little_extra,often,university,man,173,taipei,yes,greghsu,25.03077542,121.4024638,21,34,33,woman,straight
6,11,1970,,,,woman,0,taipei,,vivianlatte,24.94914294,121.4031626,30,78,46,man,straight
5,8,1989,,socially,university,woman,0,taipei,no,molly0805,25.0329636,121.4033578,20,40,27,man,straight
8,12,1982,,socially,university,woman,160,taipei,no,erin161,25.01895309,121.403522,28,40,34,man,straight
6,2,1984,,,,woman,0,taipei,,chiachienju,25.02465623,121.4039685,23,38,32,man,straight
9,8,1993,,socially,university,woman,0,taipei,no,ariadne0809,24.98548586,121.404805,18,32,23,man,straight
19,8,1989,,,,woman,158,taipei,sometimes,roxy0819,25.12547461,121.4066033,30,40,27,man,straight
2,3,1981,fit,socially,university,woman,160,taipei,no,lamey47,25.01208448,121.4066966,26,40,35,man,straight
25,12,1985,,,,man,0,taipei,,alfielin,25.06720209,121.4068365,22,40,31,woman,straight
2,9,1994,rather_not_say,socially,two_year_college,woman,163,taipei,no,babyjolens,25.00451721,121.4068902,18,30,22,man,straight
31,5,1972,average_build,socially,post_grad,woman,166,taipei,no,cocotw,25.03777129,121.4077505,37,52,44,man,straight
29,4,1982,average_build,socially,post_grad,woman,165,taipei,no,catcalifornia,25.1032761,121.4087448,30,45,34,man,straight
4,11,1976,,not_at_all,post_grad,woman,165,taipei,no,joannelee1104,24.98060758,121.4108215,27,55,40,man,straight
13,12,1984,,socially,post_grad,woman,167,taipei,no,eatinglin,24.95365992,121.4124019,21,38,32,man,straight
13,10,1987,,,post_grad,man,0,taipei,,festal1987,25.07822222,121.4125606,21,42,29,man,gay
26,1,1998,,,,man,0,taipei,,hung4627,24.97455652,121.4126029,18,30,18,woman,straight
27,5,1998,,socially,university,woman,150,taipei,no,annthecutie,24.99135112,121.4134268,18,26,18,man,straight
21,12,1993,,,,woman,164,taipei,no,sunny_fang,25.07731267,121.4139116,18,30,23,man,straight
19,9,1987,average_build,socially,university,woman,170,taipei,no,crayz_trayc,25.20657471,121.4157453,26,36,29,man,straight
23,10,1980,,,university,woman,164,taipei,no,tzuti23,25.05538512,121.416304,32,45,36,man,straight
5,9,1993,thin,,university,woman,169,taipei,,jessicakz,24.99574677,121.4164072,18,29,23,man,straight
9,6,1993,,socially,university,woman,162,taipei,no,tangyuti,25.02204657,121.4194809,18,28,23,man,straight
25,12,1976,a_little_extra,socially,,woman,158,taipei,sometimes,eva3347,25.38078969,121.4203886,35,45,40,man,straight
27,10,1983,full_figured,socially,university,woman,158,taipei,no,gigi1234tron,25.04144845,121.4204117,30,36,33,man,straight
3,11,1980,,socially,university,man,183,hsin-chuang,no,ichirowang,25.08511606,121.4208959,25,58,36,woman,straight
18,2,1989,,,,woman,0,taipei,,athenalili,25.18521273,121.4211315,20,40,27,man,straight
19,10,1973,fit,not_at_all,university,woman,0,taipei,no,fangchunthecat,24.97875799,121.4214579,28,72,43,man,straight
4,6,1984,,,,woman,0,taipei,,vancy64,25.05814723,121.4221519,23,50,32,man,straight
9,6,1993,fit,,,man,175,tou-hu,,kelvindlegend,25.00977287,121.4232858,18,32,23,woman,straight
21,7,1988,,,,man,0,taipei,,charlesm888,25.03821984,121.4236358,21,42,28,woman,straight
15,7,1990,,,,woman,0,taipei,,erich002thecat,25.0329636,121.4246326,20,38,26,man,straight
26,1,1983,,not_at_all,,woman,160,taipei,no,yoyo1234mania,24.96503311,121.4261863,33,45,33,man,straight
8,6,1979,average_build,socially,,woman,160,taipei,no,chinnysu,25.08150729,121.4266166,35,45,37,man,straight
28,5,1981,,,,man,183,taipei,,jonson_jin,25.08077236,121.4266985,24,56,35,woman,straight
14,2,1984,,,,woman,0,taipei,,lianmine11,25.13419817,121.4271915,23,50,32,man,straight
17,2,1992,fit,not_at_all,university,man,180,taipei,no,maaha02,25.03762018,121.4276717,19,32,24,woman,straight
11,12,1988,a_little_extra,socially,,woman,165,taipei,no,mina-w-,25.04714026,121.4281029,28,35,28,man,straight
6,6,1965,,,post_grad,woman,164,taipei,,sophia88hong,24.88117789,121.4283031,32,88,51,man,straight
25,1,1982,,not_at_all,post_grad,woman,164,taipei,no,aclin,25.0256732,121.4301327,29,40,34,man,straight
13,9,1986,,,,woman,0,taipei,,zona_trip,24.98316548,121.4304268,22,46,30,man,straight
3,9,1993,,,,woman,168,taipei,no,iwannafind,25.02927356,121.4308114,18,30,23,man,straight
13,1,1989,average_build,socially,university,woman,161,taipei,no,lynxathena,25.05627966,121.430944,28,38,27,man,straight
17,4,1986,,,,woman,0,taipei,,midarashidango,25.01540048,121.4310182,30,38,30,man,straight
22,2,1969,a_little_extra,socially,post_grad,man,184,taipei,no,dolphytw,25.0329636,121.4320935,22,45,47,woman,straight
24,1,1991,average_build,socially,university,man,0,taipei,sometimes,sunshine_will,25.1204636,121.4325154,22,28,25,woman,straight
29,11,1988,,,,woman,0,taipei,,hsudebby,25.04274355,121.4326834,20,40,28,man,straight
2,1,1978,,socially,high_school,man,0,taipei,no,jamyangwusky,25.10145675,121.4330739,34,46,39,woman,straight
16,11,1986,fit,socially,post_grad,man,191,taipei,no,donvava16,25.2048386,121.4333513,21,44,30,woman,straight
9,10,1985,thin,not_at_all,,woman,166,taipei,no,kimieoy,25.07170452,121.4363945,28,37,31,man,straight
16,3,1996,,,,woman,169,taipei,no,iamhopechang,25.03905373,121.4374268,18,26,20,man,straight
15,12,1979,,,,man,0,taipei,,discoverythedark,24.957525,121.4375496,25,60,37,woman,straight
31,1,1984,a_little_extra,socially,,man,180,taipei,sometimes,yyepsr,25.04334422,121.4376313,22,48,32,woman,straight
22,2,1978,average_build,socially,university,man,168,taipei,no,firewindshadow,25.09531372,121.4380383,29,40,38,woman,straight
28,11,1976,average_build,socially,university,woman,160,taipei,no,texastaiwan,25.04678053,121.4386662,33,45,40,man,straight
2,2,1970,average_build,,,man,175,taipei,,georgeka_taco,24.9773267,121.4387601,30,78,46,woman,straight
21,6,1990,,socially,university,woman,155,taipei,no,imninaa,25.13500442,121.439111,25,38,26,man,straight
14,10,1991,,,university,woman,154,taipei,no,yulinghu,25.01409568,121.4393007,25,28,25,man,straight
11,9,1984,,,,woman,0,taipei,,rangrang5,25.00518582,121.439599,23,50,32,man,straight
31,12,1968,,,,woman,0,taipei,,chrischentron,25.30323387,121.439599,30,80,48,man,straight
16,11,1987,thin,,,woman,165,taipei,,qingqingwang,24.97012207,121.4397584,21,44,29,man,straight
7,1,1981,,socially,,woman,168,taipei,no,banaatnorca,24.99353315,121.4397987,33,44,36,man,straight
27,12,1995,,socially,university,woman,160,taipei,no,elsiexuan,25.21620967,121.4409132,23,30,21,man,straight
17,9,1992,average_build,socially,,man,172,taipei,no,idroey,25.0992766,121.4411025,18,35,24,woman,straight
21,6,1982,fit,socially,post_grad,woman,161,taipei,no,iyingchen621,25.02413358,121.4411664,28,44,34,man,straight
5,9,1974,average_build,socially,university,woman,0,taipei,no,alston990,24.94810121,121.4414599,28,70,42,man,straight
4,11,1971,fit,socially,post_grad,woman,163,taipei,no,crystinia,25.3921869,121.4415597,36,45,45,man,straight
12,4,1973,fit,socially,university,woman,160,taipei,no,eleanortt,25.03707883,121.4416483,30,50,43,man,straight
8,4,1990,,,,woman,0,taipei,,nh900408,25.04903503,121.4420935,28,36,26,man,straight
21,5,1984,a_little_extra,often,,woman,159,taipei,no,teemopp,25.03640003,121.4429778,27,50,32,man,straight
15,2,1987,,,,man,185,taipei,,price0880,24.93710868,121.4431774,21,44,29,woman,straight
30,9,1980,,,,woman,0,taipei,,im_wanderlust8,25.06087821,121.4432323,25,42,36,man,straight
25,7,1975,average_build,socially,university,woman,164,taipei,no,amandapersue,24.96291529,121.443563,27,46,41,man,straight
1,1,1980,,,,man,0,taipei,,kean886,25.06906468,121.4447371,25,58,37,woman,straight
5,5,1987,,,,woman,0,taipei,,goth-head,24.72651199,121.4448238,30,40,29,everyone,bisexual
26,6,1976,,,,woman,0,chi-lung,,jings0626,25.13490257,121.4450657,35,50,40,man,straight
4,12,1970,average_build,socially,university,woman,163,taipei,no,findthemagic,25.09135776,121.445126,37,55,46,man,straight
23,6,1976,average_build,often,university,man,0,taipei,no,ayman236,25.04768917,121.4458933,27,66,40,woman,straight
18,4,1977,average_build,not_at_all,university,man,173,taipei,no,andreschang,25.04564476,121.4459049,35,45,39,woman,straight
23,7,1993,,socially,,man,0,taipei,,otm723,25.00599265,121.4459299,18,35,23,woman,straight
22,12,1995,,not_at_all,,woman,0,taipei,no,kiera2024,25.08325946,121.4459463,18,26,21,man,straight
19,9,1994,average_build,socially,university,woman,165,taipei,sometimes,thebestcatla,25.03186228,121.4467827,25,32,22,man,straight
24,11,1980,,socially,university,woman,155,taipei,no,phoebelinn1124,25.07598686,121.4477797,30,45,36,man,straight
26,5,1978,,,,woman,0,taipei,,ladyjennyhsu,25.08024006,121.4477797,30,45,38,man,straight
19,7,1983,a_little_extra,socially,university,man,171,taipei,no,gsp1885,25.01803823,121.4482198,18,99,33,woman,straight
11,11,1993,,,,woman,0,taipei,,binger000,25.07508814,121.4487076,18,32,23,man,straight
12,8,1965,average_build,socially,university,woman,152,taipei,sometimes,mosthonestperson,25.2200981,121.4496861,45,56,51,man,straight
17,6,1993,overweight,socially,university,woman,165,taipei,no,amandalu617,25.06120494,121.4498199,23,45,23,man,straight
3,10,1985,,,,woman,0,taipei,no,hannah_raye,25.0329636,121.4499477,22,48,31,man,straight
8,7,1998,,,,woman,0,taipei,,liananananana,25.0329636,121.4511411,18,20,18,man,straight
2,2,1981,,socially,university,woman,0,taipei,no,daisy7011,25.00848808,121.4512715,30,52,35,man,straight
3,2,1973,fit,socially,university,woman,168,taipei,no,loom-tw,25.00618828,121.4518534,33,55,43,everyone,bisexual
10,9,1982,,,,woman,0,taipei,,sussobuba,25.09885507,121.4522881,24,54,34,man,straight
31,7,1987,rather_not_say,not_at_all,,woman,0,taipei,no,reynaleda,24.95604052,121.4523046,21,44,29,man,straight
6,3,1989,,socially,,man,168,nan-men,no,joechien,25.06879204,121.4530766,20,40,27,woman,straight
3,12,1983,average_build,socially,post_grad,woman,163,taipei,no,clare_qq,24.98996776,121.4534865,23,49,33,man,straight
24,2,1982,,,,woman,0,taipei,,natalielee0224,24.98763782,121.4537763,24,45,34,man,straight
14,5,1988,,,,woman,0,taipei,,chi0514,25.08367354,121.4543157,20,38,28,man,straight
6,2,1990,fit,socially,post_grad,man,184,taipei,no,edgareto,24.99024728,121.4547398,20,30,26,woman,straight
6,2,1980,,socially,post_grad,woman,0,tu-cheng,no,rice_penny,24.74681411,121.4552754,31,40,36,man,straight
2,8,1989,,,,woman,0,taipei,,6bluesunshine6,25.0329636,121.4553351,20,40,27,man,straight
11,11,1986,,,,man,0,taipei,,jaz_11259,24.99370263,121.4553944,22,46,30,woman,straight
1,1,1992,,socially,,man,0,taipei,,hugoninho,25.03871073,121.4554268,19,34,25,woman,straight
16,5,1993,thin,not_at_all,university,woman,166,taipei,no,yan40540,25.17285997,121.4568006,18,35,23,man,straight
9,7,1984,average_build,socially,university,man,175,taipei,,adaminamada,25.10804892,121.4568742,24,30,32,woman,straight
16,1,1984,,,,man,187,taipei,,brkavd,25.1034554,121.4572017,18,40,32,woman,straight
18,8,1979,,,,woman,0,taipei,,ambertrishumay,25.01501906,121.457259,25,40,37,man,straight
23,7,1996,,,,man,0,taipei,,morden-tcg,24.97651199,121.4575837,18,32,20,woman,straight
2,11,1982,,socially,,woman,0,taipei,no,lindinda1102,24.83884595,121.4578153,32,54,34,man,straight
1,3,1983,,,,woman,0,taipei,no,monimonique1,25.06357584,121.4582839,33,42,33,man,straight
10,1,1986,,socially,,woman,0,taipei,no,alicelibra,25.21814879,121.4585086,23,42,31,man,straight
11,9,1987,,,,woman,0,taipei,,lauraclaura,25.01478178,121.4589629,26,40,29,man,straight
23,2,1992,,socially,university,woman,160,taipei,no,chitan8123,25.00753987,121.4598712,19,34,24,man,straight
22,4,1987,jacked,socially,university,man,160,taipei,no,tepid_pot,25.06758964,121.4599846,18,30,29,woman,straight
18,10,1997,,,,man,0,taipei,,jing_hong,25.18680975,121.4601636,18,26,19,woman,straight
17,1,1977,,,,man,0,taipei,,miltpe77,25.0001511,121.4606233,26,64,39,woman,straight
18,7,1992,,,,woman,0,taipei,,might721,25.02348493,121.4607756,22,32,24,man,straight
14,11,1986,,,,woman,0,taipei,,puchiyen,25.04189217,121.4608039,29,40,30,man,straight
4,8,1983,,socially,,man,0,taipei,no,hiimfuji,24.9829636,121.4609824,18,52,33,woman,straight
13,4,1984,,,,woman,0,taipei,,syl0413,25.03699586,121.4612601,30,38,32,man,straight
30,8,1967,fit,socially,university,man,172,taipei,yes,joyfree_,25.05037172,121.4616532,40,50,49,woman,straight
12,12,1990,,,,woman,0,taipei,no,abbyend,25.05821058,121.4622522,20,36,26,man,straight
23,3,1994,,socially,university,man,0,taipei,no,joeycl,24.98045763,121.462599,22,35,22,man,gay
23,11,1983,,often,,woman,170,taipei,no,igolalalala,25.23793254,121.4626431,28,43,33,man,straight
15,8,1977,,often,university,man,0,taipei,yes,max1977ok,24.89720201,121.4627778,26,64,39,woman,straight
4,9,1977,average_build,socially,university,woman,0,taipei,no,9refresh,25.04533473,121.4628627,36,42,39,man,straight
17,2,1990,fit,socially,post_grad,woman,162,taipei,,julialo,24.97601599,121.4631541,20,38,26,man,straight
6,8,1988,,,,man,0,taipei,,kris_tof_88,25.05043085,121.4632529,21,42,28,woman,straight
11,1,1989,,,,woman,0,taipei,,littlejjesi,25.07026378,121.463386,24,35,28,man,straight
2,5,1978,,,,man,0,taipei,,mangostem,25.31967689,121.463386,20,40,38,woman,straight
13,9,1952,,,,man,0,taipei,,duckuncle,24.6476425,121.4634851,39,99,64,woman,straight
14,7,1988,,,,man,0,taipei,,qmo2021,25.01092503,121.463767,21,42,28,woman,straight
20,6,1985,fit,socially,post_grad,man,175,taipei,no,veblen_goods,24.99577352,121.4639417,25,38,31,everyone,bisexual
20,2,1990,average_build,socially,university,man,183,taipei,,rad_le_ox,25.07451856,121.4640443,22,48,26,woman,straight
31,3,1990,,,,man,0,taipei,,skywalkerc3,25.08455526,121.4643279,18,35,26,woman,straight
29,1,1995,,socially,,woman,0,taipei,sometimes,elisaschwarz,25.09529782,121.4643438,18,40,21,man,straight
24,7,1974,,,,woman,170,taipei,,koalabluebear,24.80015937,121.4644167,37,47,42,man,straight
20,8,1973,,,,man,0,taipei,,rrd45,25.00509982,121.4644167,22,50,43,woman,straight
19,11,1984,fit,socially,,man,178,beitou,no,luisluis333,25.07988178,121.4647162,19,48,32,woman,straight
27,4,1992,,,,woman,0,taipei,,ginnychen,25.08806895,121.4648351,25,34,24,man,straight
25,3,1984,,,,woman,0,taipei,,ta0325,25.00567628,121.4650084,23,50,32,man,straight
3,3,1990,,,,woman,0,taipei,,joanne7979,25.35347642,121.4651032,20,38,26,man,straight
14,11,1974,average_build,socially,post_grad,woman,160,taipei,no,taani_cat,24.96341924,121.4654268,37,45,42,man,straight
24,3,1990,curvy,not_at_all,university,woman,162,taipei,no,mams790324,24.92782341,121.4656437,26,32,26,man,straight
28,1,1980,thin,socially,post_grad,woman,160,taipei,no,islewander,25.05651148,121.465937,30,42,36,man,straight
28,3,1983,,,,woman,0,taipei,,alialicehuang,25.03465279,121.4659793,23,52,33,man,straight
22,4,1991,average_build,socially,university,woman,160,taipei,no,ppp1991,24.97825235,121.4663277,19,38,25,man,straight
20,10,1986,fit,socially,post_grad,man,178,taipei,,joshhavefun,25.1111395,121.4664685,18,35,30,woman,straight
