,birthDateDay,birthDateMonth,birthDateYear,bodytype,cats,childrenHave,childrenWant,diet,dogs,drinking,drugs,educationModifier,educationValue,gender,heightCm,locationCountryCode,locationFormatted,monogamous,orientation,religionModifier,religionValue,sign,smoking,status,username,weed,lat,long,minAge,maxAge,language,Ethnicity,age,sexPreference
1176,5,8,1979,,,,,,,,never,,,woman,0,tw,taipei,,straight,,,,,single,tiffanyii,,24.93663332,121.4898801,25,60,,,37,man
1177,23,9,1975,average_build,,,,omnivore,,not_at_all,never,,university,woman,0,tw,taipei,,straight,,buddhism,libra,no,single,candy88fromspace,,24.69108326,121.4899958,38,55,,asian,41,man
1178,14,3,1976,average_build,,doesnt_have,might_want,,,socially,never,,university,woman,0,tw,taipei,,straight,,christianity,pisces,no,single,chiner,,25.01394186,121.4901372,35,42,chinese,,40,man
1179,1,10,1995,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,ashcrystle,,25.09048572,121.4903716,18,28,,,21,man
1180,7,12,1982,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,anishi_dj,,25.10174667,121.4906937,24,40,,,34,man
1181,10,10,1971,,,,,,,,never,,,man,0,tw,taipei,,straight,,,,,single,divus_ivlivs,,24.99214727,121.4909587,29,76,,,45,woman
1182,1,12,1981,,,,,,,socially,never,,,woman,0,tw,taipei,,straight,,,,no,single,runnerrocks,,25.04819906,121.4910466,23,36,,asian,35,man
1183,14,12,1990,,,,,,,,,,,man,0,tw,taipei,,straight,,,,,single,kesht,,24.99379309,121.4913527,18,30,,,26,woman
1184,9,9,1988,,,,,,,,,,,man,0,tw,taipei,,straight,,,,,single,spncrjk_,,25.02038498,121.4916131,21,42,,,28,woman
1185,26,6,1979,fit,,doesnt_have,wants,omnivore,,socially,never,,post_grad,woman,170,tw,taipei,,straight,but_its_not_important,buddhism,cancer,no,single,fabulous_one26,,25.1269636,121.4917028,30,45,english,asian,37,man
1186,1,7,1982,average_build,,doesnt_have,,,,often,never,,university,man,0,tw,taipei,,straight,,,,yes,seeing_someone,boratsfriend,,25.0329636,121.4917167,18,35,,asian,34,woman
1187,25,7,1989,a_little_extra,,doesnt_have,might_want,,,not_at_all,never,working_on,,man,172,tw,taipei,monogamous,straight,,,,no,single,dl124,,25.06334335,121.4922561,18,40,,asian,27,woman
1188,12,12,1991,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,yu-sexy,,24.92085598,121.4923371,19,36,,,25,man
1189,13,9,1980,curvy,,,,,,socially,never,,,woman,168,tw,taipei,,straight,,,,no,single,flyindanz,,24.97460398,121.492642,33,49,,,36,man
1190,8,10,1973,,,,,,,,,working_on,,woman,0,tw,taipei,,straight,,,,,single,emmaemmatw,,25.04621839,121.4928011,40,50,,,43,man
1191,12,3,1977,fit,,doesnt_have,,,,,,,university,man,170,tw,taipei,,straight,but_its_not_important,judaism,,no,single,aviho10,,25.04568036,121.4928462,26,50,english,,39,woman
1192,8,7,1988,,,,,,,socially,never,,,woman,166,tw,taipei,,straight,,,cancer,no,single,tatabonita,,25.02390358,121.4928604,21,42,english,asian,28,man
1193,16,11,1984,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,fishvicky,,25.0329636,121.4928716,22,48,,,32,man
1194,24,9,1987,thin,,,,,,socially,never,,university,woman,0,tw,taipei,monogamous,straight,,,,no,single,rebting,,25.03187309,121.4929361,28,35,,,29,man
1195,6,7,1980,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,sunny-wu,,25.04168453,121.4930584,25,40,,,36,man
1196,10,9,1992,,,,,,,,,,,man,0,tw,taipei,,straight,,,,no,single,alex11112_taco,,25.27872631,121.4931657,19,34,,,24,woman
1197,29,7,1984,,,doesnt_have,might_want,omnivore,has_dogs,socially,never,,university,man,0,tw,taipei,,straight,,,leo,no,single,thomastu,,25.10973128,121.4932302,22,55,chinese,asian,32,woman
1198,1,8,1986,,,,,,,,never,,,woman,0,tw,taipei,,straight,,,,no,single,edsandy,,24.8452085,121.4932957,29,35,,,30,man
1199,26,11,1981,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,zhiela,,25.02895558,121.4933547,24,54,,,35,man
1200,4,10,1997,,,,,,,,never,working_on,high_school,woman,0,tw,taipei,,straight,,,libra,no,single,kate_daydreamer,,25.02177479,121.4935314,18,35,chinese,,19,man
1201,27,5,1983,average_build,,doesnt_have,might_want,,,,,,university,woman,147,tw,taipei,,straight,,,,no,single,yaris-chien,,25.05441406,121.4936319,30,55,chinese,,33,man
1202,4,4,1991,thin,,doesnt_have,,,,often,never,,,woman,170,tw,taipei,,bisexual,,christianity,,sometimes,single,twjaz,,25.0329636,121.4937137,18,31,,white,25,everyone
1203,26,11,1984,average_build,,doesnt_have,,omnivore,,socially,never,,university,woman,163,tw,taipei,,straight,,,,no,single,karencl,,24.92800733,121.4938155,22,40,chinese,asian,32,man
1204,12,11,1990,,,,,omnivore,,socially,never,,university,woman,0,tw,taipei,,straight,,,scorpio,no,single,ifeve79,,25.06536419,121.4938704,24,33,chinese,asian,26,man
1205,28,11,1987,thin,,,,,,socially,,,,woman,172,tw,taipei,,straight,,,,no,single,annleenn,,24.80596973,121.4939982,26,42,,asian,29,man
1206,1,10,1993,fit,,,,,,socially,never,,,woman,163,tw,taipei,,straight,,,,no,single,ariechang,,25.0579636,121.4939982,18,32,chinese,asian,23,man
1207,1,9,1990,,,,,,,,,,,man,0,tw,taipei,,straight,,,,,single,wahyudi_saputra,,24.96965425,121.4943788,20,32,,,26,woman
1208,24,9,1995,,,,,,,,never,,,man,0,tw,taipei,,straight,,,,,single,l0925867901,,24.8701729,121.4944809,18,28,,,21,woman
1209,18,9,1994,,,,,,,,never,,,woman,0,tw,taipei,,straight,,,,,single,queeniepan,,25.01713626,121.4944809,18,30,,,22,man
1210,12,8,1998,,,,,,,,,,,man,0,tw,taipei,,straight,,,,,single,28851262,,25.0467377,121.4945607,18,20,,,18,woman
1211,28,8,1987,,,,might_want,,,often,never,,post_grad,woman,0,tw,taipei,,straight,,,,no,single,interpretertobe,,24.85337176,121.4948747,21,44,chinese_(mandarin),asian,29,man
1212,1,11,1979,fit,,doesnt_have,might_want,omnivore,,socially,never,,university,man,171,tw,taipei,,straight,,other,scorpio,no,single,leefrosler,,24.96465759,121.4953743,25,32,english,other,37,woman
1213,21,11,1976,fit,,,,,,socially,never,,university,woman,161,tw,taipei,,straight,,buddhism,scorpio,no,single,leilei1121,,25.0509636,121.4957057,35,50,chinese_(mandarin),asian,40,man
1214,7,7,1991,fit,,doesnt_have,might_want,halal,,not_at_all,never,working_on,university,man,188,tw,taipei,monogamous,straight,,,,no,single,abbeyzv,,25.02936648,121.4959531,18,30,english,black,25,woman
1215,2,1,1976,fit,,doesnt_have,wants,omnivore,,socially,never,working_on,university,man,175,tw,taipei,,straight,,,capricorn,no,single,kevinleeinyen,,24.98459346,121.4961199,18,45,chinese,asian,41,woman
1216,17,6,1975,average_build,,doesnt_have,might_want,omnivore,,socially,never,,university,woman,168,tw,taipei,,straight,but_its_not_important,other,gemini,no,single,josiekuo,,25.3034554,121.4962144,31,60,chinese,asian,41,man
1217,15,6,1974,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,marieyin_taco,,25.00012462,121.4962444,35,60,,,42,man
1218,3,5,1981,overweight,,,,,,socially,never,dropped_out_of,university,woman,0,tw,taipei,,straight,,,,no,single,rebecca_chang,,25.08104052,121.4962568,35,48,chinese,,35,man
1219,11,3,1985,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,kittykateprinces,,25.31137269,121.496291,28,40,,,31,man
1220,1,10,1982,,,doesnt_have,doesnt_want,omnivore,,not_at_all,never,,post_grad,man,175,tw,taipei,,straight,,,libra,no,single,rainydayandmonda,,25.09346182,121.4967455,23,52,,asian,34,woman
1221,10,9,1979,fit,,,,,,,never,,university,woman,173,tw,taipei,,straight,,,,no,single,nanatw,,25.05922181,121.4967993,25,50,english,asian,37,man
1222,23,4,1991,,has_cats,doesnt_have,,,,not_at_all,never,,,woman,0,tw,taipei,,straight,,,,no,single,betty80423,,25.08198321,121.4967993,23,30,,,25,man
1223,31,12,1971,average_build,,,,,,socially,never,,university,woman,160,tw,taipei,,straight,,,,no,single,papillondance,,25.06756568,121.4968649,38,52,,asian,45,man
1224,11,10,1986,fit,,,,,,,,,post_grad,man,185,tw,taipei,non_monogamous,straight,,,,,single,nomad_2016,,25.08285965,121.4970057,18,88,,,30,woman
1225,20,11,1989,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,jwcy,,25.11175148,121.497245,30,40,,,27,man
1226,19,10,1991,,,doesnt_have,might_want,,has_dogs,socially,never,,,woman,160,tw,taipei,,straight,,,libra,no,single,xuanxuan10,,24.95554425,121.4973003,23,40,,asian,25,man
1227,21,11,1974,average_build,,doesnt_have,doesnt_want,omnivore,,socially,never,,university,man,188,tw,taipei,monogamous,straight,but_its_not_important,atheism,scorpio,no,single,jparker51,,25.02631466,121.4980111,18,36,english,white,42,woman
1228,18,7,1974,,,,,,,,,,,man,0,tw,taipei,,straight,,,,,single,kikikikio,,25.06618619,121.4982972,25,70,,,42,woman
1229,23,11,1985,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,ok23water,,25.02099779,121.4986541,30,48,,,31,man
1230,10,11,1991,overweight,,,,,,socially,never,,university,woman,162,tw,taipei,,straight,,christianity,scorpio,no,single,shiner007,,25.04330486,121.4987601,25,35,chinese,asian,25,man
1231,29,9,1982,,,,,,,,never,,,woman,0,tw,taipei,,straight,,,,,single,fev01,,25.00089947,121.4990368,23,52,,,34,man
1232,18,10,1981,average_build,,,,,,,never,,,man,0,tw,taipei,,straight,,,,,single,chuckyer2002,,25.05065067,121.4991092,18,35,,asian,35,woman
1233,12,1,1986,,,,,,,socially,,,,woman,0,tw,taipei,,straight,,,,no,single,upgogogo,,25.06924807,121.4991617,30,45,,,31,man
1234,28,1,1997,,,,,,has_dogs,,never,,,woman,0,tw,taipei,,straight,,,,no,single,ling-yan,,25.10664781,121.4993891,18,26,,asian,19,man
1235,14,10,1984,average_build,,,,omnivore,,socially,never,,university,man,173,tw,taipei,,straight,,,libra,no,single,doodlesean,,25.02105884,121.4994202,20,40,chinese,asian,32,woman
1236,21,10,1995,,,doesnt_have,might_want,,has_dogs,not_at_all,never,working_on,university,man,170,tw,taipei,,straight,,,sagittarius,no,single,travielancer,,25.4079636,121.4995242,18,28,,asian,21,woman
1237,13,3,1985,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,yayauk313,,24.9505666,121.4997334,22,48,,,31,man
1238,28,6,1979,average_build,has_cats,doesnt_have,,,,socially,,,university,woman,0,tw,taipei,monogamous,straight,,,cancer,no,single,vitawubaby,,25.03723254,121.499853,34,45,chinese_(mandarin),asian,37,man
1239,4,10,1987,average_build,,,,omnivore,,socially,never,,post_grad,woman,170,tw,taipei,monogamous,straight,,,libra,no,single,chloemiao,,25.07773972,121.4999506,24,32,chinese,asian,29,man
1240,2,11,1979,average_build,,,,,,socially,,,university,woman,160,tw,taipei,,straight,,,scorpio,no,single,seizedays,,25.08636166,121.5000859,40,55,,,37,man
1241,23,12,1983,average_build,,,,omnivore,,socially,,,post_grad,man,183,tw,taipei,,straight,,,capricorn,,single,r1470,,25.20687664,121.5001115,18,99,,white,33,woman
1242,28,11,1992,,,,,,,socially,never,,,man,196,tw,taipei,,straight,,,,no,single,johnyperfecto,,24.8569636,121.500271,20,33,,,24,woman
1243,13,9,1996,average_build,,,,,,socially,never,working_on,university,woman,167,tw,taipei,,straight,,,virgo,sometimes,single,ariariwong,,24.99508481,121.5002802,20,26,english,asian,20,man
1244,28,11,1991,average_build,,,,omnivore,,socially,never,,,woman,163,tw,taipei,,straight,,catholicism,sagittarius,no,single,yesha18,,25.32973779,121.5002802,25,35,,asian,25,man
1245,2,3,1986,average_build,,,,omnivore,,,never,,post_grad,man,178,tw,taipei,,straight,,,,,single,kevinting,,25.07417239,121.5003861,18,35,chinese,asian,30,woman
1246,14,11,1989,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,yushinyu,,25.06182958,121.5005619,20,40,,,27,man
1247,1,1,1961,,,has,doesnt_want,,has_dogs,not_at_all,never,,university,woman,155,tw,taipei,,straight,but_its_not_important,buddhism,capricorn,no,single,jennysu61,,25.01924789,121.500612,44,65,english,asian,56,man
1248,16,5,1984,,,,,,,,,,,man,0,tw,taipei,,straight,,,,,single,claudolover,,25.0938567,121.5006559,23,40,,,32,woman
1249,7,10,1976,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,no,single,liukueiling,,25.09299089,121.5007716,27,50,,,40,man
1250,30,10,1985,,,,,,,,never,,,woman,0,tw,taipei,,straight,,,scorpio,no,single,jn_wu,,24.98610646,121.5009107,22,48,,,31,man
1251,28,8,1990,,,,,,,,,,,man,0,tw,taipei,,straight,,,,,single,fred79828,,25.0329636,121.5010704,20,38,,,26,woman
1252,15,6,1987,,,,,,,,never,,post_grad,man,0,tw,taipei,,straight,,,gemini,no,single,david615thecat,,25.02664781,121.501129,24,38,,,29,woman
1253,19,9,1985,,,,,omnivore,has_dogs,socially,never,,university,woman,158,tw,taipei,,straight,,,,no,single,annachao,,25.08258604,121.5013874,28,40,,asian,31,man
1254,14,11,1981,,,,might_want,,,socially,,,university,woman,160,tw,taipei,monogamous,straight,,,,no,single,iamytc,,25.09867202,121.5014733,28,47,,,35,man
1255,28,4,1970,fit,,doesnt_have,might_want,omnivore,,not_at_all,never,,,man,186,tw,taipei,monogamous,straight,but_its_not_important,christianity,taurus,no,single,ralf_tw1970,,25.02690299,121.5018173,18,41,english,white,46,woman
1256,21,12,1994,,,,,,,socially,,,,woman,0,tw,taipei,,straight,,,,no,single,w-e-n,,25.01960057,121.5020019,18,28,,,22,man
1257,19,10,1991,,,doesnt_have,might_want,,has_dogs,often,never,,university,woman,162,tw,taipei,,straight,,catholicism,libra,no,single,adorablemj,,24.98986015,121.5020465,19,34,,asian,25,man
1258,10,3,1981,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,aiannatheangel,,25.07133832,121.502246,30,56,,,35,man
1259,9,7,1980,,,,,omnivore,,socially,never,,post_grad,man,176,tw,taipei,monogamous,straight,,christianity,cancer,no,single,unkelsunk,,25.0202085,121.5023637,21,35,chinese,white,36,woman
1260,28,1,1997,,,,,,,,,,,man,0,tw,taipei,,straight,,,,,single,albertshaw,,24.88813601,121.5025337,18,26,,,19,woman
1261,18,8,1972,fit,has_cats,doesnt_have,,,,socially,never,,post_grad,woman,164,tw,taipei,monogamous,straight,,,leo,no,single,tracy0818,,24.9795884,121.5025337,36,50,chinese,asian,44,man
1262,11,5,1995,,,doesnt_have,doesnt_want,,,socially,never,,university,woman,159,tw,taipei,,straight,but_its_not_important,atheism,taurus,no,single,yuling-chu,,25.00277987,121.5027963,18,28,,asian,21,man
1263,15,5,1961,average_build,has_cats,has,might_want,,has_dogs,socially,never,,,man,187,tw,taipei,monogamous,straight,,,,no,single,davidmore12,,24.9931626,121.5028005,38,75,,asian,55,woman
1264,15,8,1988,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,pennypolish,,25.13682117,121.503108,21,42,,,28,man
1265,11,6,1982,,,,,,,,,,,woman,0,tw,taipei,,straight,,,gemini,,single,weiling_c,,25.02657382,121.5033578,30,42,,,34,man
1266,26,2,1976,average_build,,doesnt_have,might_want,omnivore,,socially,never,,university,woman,163,tw,taipei,monogamous,straight,,,pisces,no,single,inzoo,,24.98706652,121.5039381,30,50,chinese,asian,40,man
1267,15,5,1994,thin,has_cats,,,,,socially,never,working_on,university,woman,156,tw,taipei,monogamous,straight,,,taurus,no,single,daydreamertogo,,24.95699461,121.5040233,25,30,chinese,asian,22,man
1268,2,10,1992,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,ritachenbb,,24.93527722,121.504238,25,34,,,24,man
1269,17,4,1987,thin,,doesnt_have,wants,,,,,,two_year_college,man,187,tw,taipei,,straight,,atheism,aries,no,single,mascu3,,25.19632994,121.5043085,20,33,chinese,asian,29,woman
1270,19,12,1973,curvy,,,,vegetarian,,not_at_all,never,,post_grad,woman,166,tw,taipei,,straight,,,sagittarius,no,single,cecima,,24.95687664,121.5047573,35,50,english,,43,man
1271,23,1,1970,a_little_extra,,doesnt_have,,,,socially,never,,two_year_college,woman,167,tw,taipei,monogamous,straight,but_its_not_important,buddhism,aquarius,no,single,whitneywang,,25.00055619,121.5048207,38,55,english,asian,46,man
1272,31,5,1978,curvy,,,wants,,,socially,never,,post_grad,woman,165,tw,taipei,,straight,,,,no,single,sandychain,,25.13366618,121.5048207,35,45,chinese,asian,38,man
1273,3,3,1980,,,,might_want,,,socially,never,,,man,0,tw,taipei,,straight,,,pisces,no,single,kochitw,,25.06967432,121.5048732,25,45,,,36,woman
1274,11,12,1992,curvy,,doesnt_have,,,,socially,,,university,woman,0,tw,taipei,monogamous,straight,,,,no,single,heyeileen,,24.99450206,121.5048972,23,36,chinese,asian,24,man
1275,2,4,1984,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,ci42030,,24.89834822,121.5049673,23,50,,,32,man
1276,28,8,1978,fit,,,,omnivore,,socially,,,university,man,183,tw,taipei,,straight,,agnosticism,,no,single,st8soul,,25.04530928,121.5049872,27,38,,,38,woman
1277,21,6,1994,,,,,,,not_at_all,never,,,man,0,tw,taipei,,straight,,,,no,single,belivei,,25.02814045,121.5050155,18,23,,,22,woman
1278,17,7,1983,a_little_extra,,,,,,,never,,post_grad,woman,0,tw,taipei,,straight,,,,no,single,psanalyst,,25.02582074,121.5051858,27,44,,asian,33,man
1279,15,2,1986,fit,,,,,,,,,,man,0,tw,taipei,monogamous,straight,,,,,single,anderson11111111,,24.96167266,121.5052416,24,37,,,30,woman
1280,18,7,1984,,,,,,,,never,,,man,0,tw,taipei,,straight,,,,,single,skyceo,,25.05246523,121.5054268,18,33,,,32,woman
1281,12,7,1976,,,,,,,,never,,,woman,0,tw,taipei,,straight,,,,,single,iristl_taco,,25.06932724,121.5054268,33,48,,,40,man
1282,12,7,1989,,,,,,has_dogs,,,,post_grad,woman,0,tw,taipei,,straight,,,,,single,ninichieh,,24.6329636,121.5055266,20,40,,,27,man
1283,25,6,1989,thin,,,,,,,never,,university,man,180,tw,taipei,,straight,,,cancer,no,single,por-zen,,25.01291906,121.5055542,25,33,,asian,27,woman
1284,15,9,1994,fit,,,,,,,,,university,man,170,tw,taipei,,straight,,,,no,single,bestofbritish94,,24.68044561,121.5057609,18,35,,white,22,woman
1285,1,5,1983,,,,,,,,never,,,man,0,tw,taipei,,straight,,,,,single,098dmx,,25.01044569,121.5058869,23,52,,,33,woman
1286,22,12,1984,,,,,,,,,,,woman,158,tw,taipei,,straight,,,,,single,jasrhensadiasa,,24.77655334,121.5059862,22,48,,,32,man
1287,10,3,1995,,,,,,,,never,,,woman,0,tw,taipei,,straight,,,,,single,serenafanfan,,24.91069286,121.5059953,18,28,,,21,man
1288,17,12,1998,,,,,,,,,,,man,0,tw,taipei,,straight,,,,,single,gogooothecat,,25.00573847,121.5061851,18,26,,,18,woman
1289,10,4,1970,average_build,has_cats,doesnt_have,,,,not_at_all,never,,post_grad,woman,163,tw,taipei,monogamous,gay,,,aries,no,single,seve7nthecat,,25.17370434,121.5063816,30,50,,asian,46,everyone
1290,5,5,1990,rather_not_say,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,rowena_atuan,,25.15491482,121.5066992,20,38,,,26,man
1291,31,1,1979,thin,,doesnt_have,might_want,omnivore,,socially,never,,university,woman,152,tw,taipei,monogamous,straight,,,aquarius,no,single,jadedrose35,,25.0525235,121.5067266,35,40,english,asian,37,man
1292,6,1,1980,,,,,,,,never,,,woman,0,tw,taipei,,straight,,,,,single,yichingliu,,25.00143207,121.5068494,25,58,,,37,man
1293,20,8,1993,,,,,,,,,,,man,0,tw,taipei,,straight,,,,,single,coolguybaby,,25.05634489,121.5068902,18,34,,,23,woman
1294,19,5,1989,thin,,,,,,socially,never,,university,man,172,tw,taipei,,straight,,,taurus,no,single,witness933,,25.07398924,121.506907,18,24,chinese,asian,27,woman
1295,25,1,1988,average_build,,doesnt_have,,omnivore,,socially,never,,university,man,170,tw,taipei,,straight,,,,no,single,explora30,,25.09048572,121.506956,18,60,chinese,asian,28,woman
1296,17,2,1987,,,,,,,,,,,woman,178,tw,taipei,,straight,,,,,single,ngatensby,,25.03553099,121.5070029,25,38,,,29,man
1297,30,10,1981,,,,,,,,never,,,woman,170,tw,taipei,,straight,,,,no,single,hcyc,,24.78033202,121.5070837,27,46,,,35,man
1298,30,9,1979,average_build,,doesnt_have,wants,,,not_at_all,never,,university,woman,168,tw,taipei,monogamous,straight,,,libra,no,single,unawang,,25.01818527,121.5071053,34,48,chinese,asian,37,man
1299,5,9,1970,,,doesnt_have,,,has_dogs,socially,,,,man,170,tw,taipei,,straight,,,virgo,yes,single,jkfromtw,,25.13362006,121.5071744,18,45,,asian,46,woman
1300,5,2,1992,,,,,,,,never,,,man,0,tw,taipei,,straight,,,,,single,aex1019,,25.03710153,121.507199,19,34,,,24,woman
1301,18,12,1986,,,,,,,,never,,,man,0,tw,taipei,,straight,,,,,single,jdaxx,,25.37582074,121.5073793,21,44,,,30,woman
1302,23,2,1971,fit,,doesnt_have,,vegetarian,,socially,,,post_grad,man,183,tw,taipei,,straight,and_laughing_about_it,atheism,,no,single,riobravo77,,25.0634315,121.5074331,18,45,english,white,45,woman
1303,5,5,1977,fit,,doesnt_have,might_want,omnivore,,socially,never,,university,woman,160,tw,taipei,monogamous,straight,,,taurus,no,single,kathypotato,,25.03524671,121.5075117,35,52,chinese,asian,39,man
1304,1,3,1986,,,,,,,,never,,post_grad,man,180,tw,taipei,,straight,,,,,single,jakeee-,,24.973695,121.5076233,20,40,,,30,woman
1305,2,9,1985,,,,,,,socially,never,,,woman,0,tw,taipei,,straight,,,virgo,no,single,mintco,,24.97000606,121.5076438,25,35,,asian,31,man
1306,2,3,1991,thin,,doesnt_have,wants,omnivore,has_dogs,socially,never,,university,woman,156,tw,taipei,,straight,,,pisces,no,single,sharon0302,,24.89454552,121.507684,23,32,chinese,asian,25,man
1307,22,1,1987,average_build,has_cats,doesnt_have,might_want,omnivore,,socially,never,,university,man,177,tw,taipei,,straight,,,aquarius,no,single,weichiachi,,25.05463543,121.5077345,20,35,chinese,,29,woman
