id,lookingFor,metric,username
2,short_term_dating,Relationship,hcyc
3,27,min_age,hcyc
4,46,max_age,hcyc
0,new_friends,Relationship,heart06thecat
1,long_term_dating,Relationship,heart06thecat
2,25,min_age,heart06thecat
3,38,max_age,heart06thecat
0,new_friends,Relationship,heathered85
1,30,min_age,heathered85
2,42,max_age,heathered85
0,new_friends,Relationship,hedylim
1,long_term_dating,Relationship,hedylim
2,short_term_dating,Relationship,hedylim
3,34,min_age,hedylim
4,42,max_age,hedylim
0,new_friends,Relationship,heidiliu225
1,long_term_dating,Relationship,heidiliu225
2,short_term_dating,Relationship,heidiliu225
3,18,min_age,heidiliu225
4,32,max_age,heidiliu225
0,new_friends,Relationship,helen668
1,long_term_dating,Relationship,helen668
2,short_term_dating,Relationship,helen668
3,27,min_age,helen668
4,66,max_age,helen668
0,new_friends,Relationship,helenkittykitty
1,long_term_dating,Relationship,helenkittykitty
2,short_term_dating,Relationship,helenkittykitty
3,casual_sex,Relationship,helenkittykitty
4,42,min_age,helenkittykitty
5,,max_age,helenkittykitty
0,new_friends,Relationship,hello_spriggy
1,long_term_dating,Relationship,hello_spriggy
2,short_term_dating,Relationship,hello_spriggy
3,24,min_age,hello_spriggy
4,56,max_age,hello_spriggy
0,new_friends,Relationship,hellofromhsu
1,long_term_dating,Relationship,hellofromhsu
2,short_term_dating,Relationship,hellofromhsu
3,24,min_age,hellofromhsu
4,56,max_age,hellofromhsu
0,new_friends,Relationship,hellolinkinpark
1,long_term_dating,Relationship,hellolinkinpark
2,short_term_dating,Relationship,hellolinkinpark
3,18,min_age,hellolinkinpark
4,26,max_age,hellolinkinpark
0,new_friends,Relationship,hellotaiwan
1,20,min_age,hellotaiwan
2,45,max_age,hellotaiwan
0,new_friends,Relationship,helloting
1,long_term_dating,Relationship,helloting
2,29,min_age,helloting
3,38,max_age,helloting
0,new_friends,Relationship,hengpin
1,long_term_dating,Relationship,hengpin
2,short_term_dating,Relationship,hengpin
3,24,min_age,hengpin
4,45,max_age,hengpin
0,new_friends,Relationship,hengyilee
1,long_term_dating,Relationship,hengyilee
2,short_term_dating,Relationship,hengyilee
3,29,min_age,hengyilee
4,38,max_age,hengyilee
0,new_friends,Relationship,henhci
1,long_term_dating,Relationship,henhci
2,short_term_dating,Relationship,henhci
3,26,min_age,henhci
4,64,max_age,henhci
0,new_friends,Relationship,henryting
1,27,min_age,henryting
2,35,max_age,henryting
0,new_friends,Relationship,henryyyy12
1,long_term_dating,Relationship,henryyyy12
2,short_term_dating,Relationship,henryyyy12
3,18,min_age,henryyyy12
4,30,max_age,henryyyy12
0,new_friends,Relationship,heresiarchus
1,long_term_dating,Relationship,heresiarchus
2,29,min_age,heresiarchus
3,39,max_age,heresiarchus
0,new_friends,Relationship,heroesnaruto
1,long_term_dating,Relationship,heroesnaruto
2,24,min_age,heroesnaruto
3,40,max_age,heroesnaruto
0,new_friends,Relationship,heyeileen
1,long_term_dating,Relationship,heyeileen
2,short_term_dating,Relationship,heyeileen
3,23,min_age,heyeileen
4,36,max_age,heyeileen
0,new_friends,Relationship,heyhahaha
1,short_term_dating,Relationship,heyhahaha
2,casual_sex,Relationship,heyhahaha
3,18,min_age,heyhahaha
4,32,max_age,heyhahaha
0,new_friends,Relationship,heyheyareyouok
1,long_term_dating,Relationship,heyheyareyouok
2,29,min_age,heyheyareyouok
3,46,max_age,heyheyareyouok
0,new_friends,Relationship,heym1ng
1,long_term_dating,Relationship,heym1ng
2,short_term_dating,Relationship,heym1ng
3,30,min_age,heym1ng
4,43,max_age,heym1ng
0,new_friends,Relationship,heyyyyyyy1234
1,long_term_dating,Relationship,heyyyyyyy1234
2,short_term_dating,Relationship,heyyyyyyy1234
3,18,min_age,heyyyyyyy1234
4,46,max_age,heyyyyyyy1234
0,new_friends,Relationship,hfsay56788
1,long_term_dating,Relationship,hfsay56788
2,short_term_dating,Relationship,hfsay56788
3,18,min_age,hfsay56788
4,26,max_age,hfsay56788
0,new_friends,Relationship,hgyichieh
1,long_term_dating,Relationship,hgyichieh
2,short_term_dating,Relationship,hgyichieh
3,35,min_age,hgyichieh
4,50,max_age,hgyichieh
0,new_friends,Relationship,hhchen1023
1,long_term_dating,Relationship,hhchen1023
2,short_term_dating,Relationship,hhchen1023
3,40,min_age,hhchen1023
4,55,max_age,hhchen1023
0,new_friends,Relationship,hhhh8888x
1,long_term_dating,Relationship,hhhh8888x
2,short_term_dating,Relationship,hhhh8888x
3,18,min_age,hhhh8888x
4,32,max_age,hhhh8888x
0,new_friends,Relationship,hi065
1,long_term_dating,Relationship,hi065
2,short_term_dating,Relationship,hi065
3,casual_sex,Relationship,hi065
4,18,min_age,hi065
5,26,max_age,hi065
0,new_friends,Relationship,hi_there100
1,long_term_dating,Relationship,hi_there100
2,short_term_dating,Relationship,hi_there100
3,19,min_age,hi_there100
4,36,max_age,hi_there100
0,new_friends,Relationship,hiclaireyang
1,long_term_dating,Relationship,hiclaireyang
2,short_term_dating,Relationship,hiclaireyang
3,25,min_age,hiclaireyang
4,37,max_age,hiclaireyang
0,new_friends,Relationship,hiimfuji
1,long_term_dating,Relationship,hiimfuji
2,short_term_dating,Relationship,hiimfuji
3,casual_sex,Relationship,hiimfuji
4,18,min_age,hiimfuji
5,52,max_age,hiimfuji
0,new_friends,Relationship,hillie866
1,long_term_dating,Relationship,hillie866
2,25,min_age,hillie866
3,35,max_age,hillie866
0,new_friends,Relationship,himalayer
1,29,min_age,himalayer
2,54,max_age,himalayer
0,new_friends,Relationship,hinoinabox
1,long_term_dating,Relationship,hinoinabox
2,short_term_dating,Relationship,hinoinabox
3,20,min_age,hinoinabox
4,35,max_age,hinoinabox
0,new_friends,Relationship,hiphopisforlife
1,long_term_dating,Relationship,hiphopisforlife
2,21,min_age,hiphopisforlife
3,33,max_age,hiphopisforlife
0,new_friends,Relationship,hiphoprung
1,long_term_dating,Relationship,hiphoprung
2,short_term_dating,Relationship,hiphoprung
3,20,min_age,hiphoprung
4,27,max_age,hiphoprung
0,new_friends,Relationship,hiromosa
1,long_term_dating,Relationship,hiromosa
2,short_term_dating,Relationship,hiromosa
3,20,min_age,hiromosa
4,40,max_age,hiromosa
0,new_friends,Relationship,hisayhellonow
1,long_term_dating,Relationship,hisayhellonow
2,short_term_dating,Relationship,hisayhellonow
3,18,min_age,hisayhellonow
4,45,max_age,hisayhellonow
0,new_friends,Relationship,hitoshiwang
1,long_term_dating,Relationship,hitoshiwang
2,short_term_dating,Relationship,hitoshiwang
3,25,min_age,hitoshiwang
4,35,max_age,hitoshiwang
0,new_friends,Relationship,hktkoaly
1,long_term_dating,Relationship,hktkoaly
2,30,min_age,hktkoaly
3,45,max_age,hktkoaly
0,new_friends,Relationship,hn801018
1,27,min_age,hn801018
2,38,max_age,hn801018
0,new_friends,Relationship,ho-nay
1,long_term_dating,Relationship,ho-nay
2,short_term_dating,Relationship,ho-nay
3,24,min_age,ho-nay
4,54,max_age,ho-nay
0,new_friends,Relationship,hohsiumei
1,long_term_dating,Relationship,hohsiumei
2,35,min_age,hohsiumei
3,58,max_age,hohsiumei
0,new_friends,Relationship,homagethomas
1,long_term_dating,Relationship,homagethomas
2,short_term_dating,Relationship,homagethomas
3,23,min_age,homagethomas
4,40,max_age,homagethomas
0,new_friends,Relationship,homeless23
1,21,min_age,homeless23
2,33,max_age,homeless23
0,new_friends,Relationship,hongdop
1,long_term_dating,Relationship,hongdop
2,short_term_dating,Relationship,hongdop
3,21,min_age,hongdop
4,40,max_age,hongdop
0,new_friends,Relationship,honkidansu
1,long_term_dating,Relationship,honkidansu
2,short_term_dating,Relationship,honkidansu
3,20,min_age,honkidansu
4,38,max_age,honkidansu
0,new_friends,Relationship,hope1225
1,long_term_dating,Relationship,hope1225
2,short_term_dating,Relationship,hope1225
3,24,min_age,hope1225
4,40,max_age,hope1225
0,new_friends,Relationship,hope_purple
1,long_term_dating,Relationship,hope_purple
2,35,min_age,hope_purple
3,48,max_age,hope_purple
0,new_friends,Relationship,hot_castle
1,29,min_age,hot_castle
2,51,max_age,hot_castle
0,new_friends,Relationship,hot_ts_noriko
1,long_term_dating,Relationship,hot_ts_noriko
2,short_term_dating,Relationship,hot_ts_noriko
3,28,min_age,hot_ts_noriko
4,52,max_age,hot_ts_noriko
0,new_friends,Relationship,hotairballoon111
1,27,min_age,hotairballoon111
2,39,max_age,hotairballoon111
0,new_friends,Relationship,hotdogyann
1,long_term_dating,Relationship,hotdogyann
2,short_term_dating,Relationship,hotdogyann
3,20,min_age,hotdogyann
4,38,max_age,hotdogyann
0,new_friends,Relationship,housecheng
1,long_term_dating,Relationship,housecheng
2,25,min_age,housecheng
3,35,max_age,housecheng
0,new_friends,Relationship,howard-m50
1,long_term_dating,Relationship,howard-m50
2,short_term_dating,Relationship,howard-m50
3,24,min_age,howard-m50
4,54,max_age,howard-m50
0,new_friends,Relationship,howard0305
1,short_term_dating,Relationship,howard0305
2,casual_sex,Relationship,howard0305
3,18,min_age,howard0305
4,60,max_age,howard0305
0,new_friends,Relationship,howard1207
1,long_term_dating,Relationship,howard1207
2,short_term_dating,Relationship,howard1207
3,casual_sex,Relationship,howard1207
4,18,min_age,howard1207
5,28,max_age,howard1207
0,new_friends,Relationship,howfineyi
1,long_term_dating,Relationship,howfineyi
2,short_term_dating,Relationship,howfineyi
3,30,min_age,howfineyi
4,47,max_age,howfineyi
0,new_friends,Relationship,hoyingying
1,30,min_age,hoyingying
2,42,max_age,hoyingying
0,new_friends,Relationship,hph_
1,long_term_dating,Relationship,hph_
2,short_term_dating,Relationship,hph_
3,28,min_age,hph_
4,38,max_age,hph_
0,new_friends,Relationship,hsassim
1,24,min_age,hsassim
2,56,max_age,hsassim
0,new_friends,Relationship,hsiangwu
1,20,min_age,hsiangwu
2,40,max_age,hsiangwu
0,new_friends,Relationship,hsiao_chu
1,long_term_dating,Relationship,hsiao_chu
2,25,min_age,hsiao_chu
3,31,max_age,hsiao_chu
0,new_friends,Relationship,hsiaoning_taco
1,long_term_dating,Relationship,hsiaoning_taco
2,short_term_dating,Relationship,hsiaoning_taco
3,18,min_age,hsiaoning_taco
4,28,max_age,hsiaoning_taco
0,new_friends,Relationship,hsiaoyucheng
1,18,min_age,hsiaoyucheng
2,32,max_age,hsiaoyucheng
0,new_friends,Relationship,hsieh-yi-chen
1,long_term_dating,Relationship,hsieh-yi-chen
2,short_term_dating,Relationship,hsieh-yi-chen
3,18,min_age,hsieh-yi-chen
4,32,max_age,hsieh-yi-chen
0,new_friends,Relationship,hsinyi_h00
1,long_term_dating,Relationship,hsinyi_h00
2,short_term_dating,Relationship,hsinyi_h00
3,24,min_age,hsinyi_h00
4,56,max_age,hsinyi_h00
0,new_friends,Relationship,hsiumei
1,long_term_dating,Relationship,hsiumei
2,,Relationship,hsiumei
3,27,min_age,hsiumei
4,52,max_age,hsiumei
0,new_friends,Relationship,hsiung_kuma
1,long_term_dating,Relationship,hsiung_kuma
2,short_term_dating,Relationship,hsiung_kuma
3,18,min_age,hsiung_kuma
4,30,max_age,hsiung_kuma
0,new_friends,Relationship,hsuan0211
1,long_term_dating,Relationship,hsuan0211
2,short_term_dating,Relationship,hsuan0211
3,20,min_age,hsuan0211
4,40,max_age,hsuan0211
0,new_friends,Relationship,hsuanliu
1,20,min_age,hsuanliu
2,38,max_age,hsuanliu
0,new_friends,Relationship,hsucf
1,long_term_dating,Relationship,hsucf
2,short_term_dating,Relationship,hsucf
3,23,min_age,hsucf
4,45,max_age,hsucf
0,new_friends,Relationship,hsudebby
1,long_term_dating,Relationship,hsudebby
2,20,min_age,hsudebby
3,40,max_age,hsudebby
0,new_friends,Relationship,hsush
1,long_term_dating,Relationship,hsush
2,short_term_dating,Relationship,hsush
3,20,min_age,hsush
4,37,max_age,hsush
0,new_friends,Relationship,hsuying_
1,18,min_age,hsuying_
2,28,max_age,hsuying_
0,new_friends,Relationship,htyk81
1,20,min_age,htyk81
2,24,max_age,htyk81
0,new_friends,Relationship,huangcrown
1,20,min_age,huangcrown
2,38,max_age,huangcrown
0,new_friends,Relationship,huanglibao
1,long_term_dating,Relationship,huanglibao
2,30,min_age,huanglibao
3,54,max_age,huanglibao
0,new_friends,Relationship,huangpeace
1,long_term_dating,Relationship,huangpeace
2,short_term_dating,Relationship,huangpeace
3,18,min_age,huangpeace
4,31,max_age,huangpeace
0,new_friends,Relationship,huangpoyu
1,long_term_dating,Relationship,huangpoyu
2,short_term_dating,Relationship,huangpoyu
3,casual_sex,Relationship,huangpoyu
4,18,min_age,huangpoyu
5,26,max_age,huangpoyu
0,new_friends,Relationship,hugoninho
1,long_term_dating,Relationship,hugoninho
2,short_term_dating,Relationship,hugoninho
3,19,min_age,hugoninho
4,34,max_age,hugoninho
0,new_friends,Relationship,hui-lin
1,long_term_dating,Relationship,hui-lin
2,short_term_dating,Relationship,hui-lin
3,27,min_age,hui-lin
4,68,max_age,hui-lin
0,new_friends,Relationship,huiching
1,long_term_dating,Relationship,huiching
2,28,min_age,huiching
3,45,max_age,huiching
0,new_friends,Relationship,huiwen0327
1,long_term_dating,Relationship,huiwen0327
2,38,min_age,huiwen0327
3,55,max_age,huiwen0327
0,new_friends,Relationship,hujessica
1,long_term_dating,Relationship,hujessica
2,short_term_dating,Relationship,hujessica
3,22,min_age,hujessica
4,48,max_age,hujessica
0,new_friends,Relationship,hung4627
1,long_term_dating,Relationship,hung4627
2,short_term_dating,Relationship,hung4627
3,casual_sex,Relationship,hung4627
4,18,min_age,hung4627
5,30,max_age,hung4627
0,new_friends,Relationship,hungyihsieh
1,long_term_dating,Relationship,hungyihsieh
2,short_term_dating,Relationship,hungyihsieh
3,21,min_age,hungyihsieh
4,44,max_age,hungyihsieh
0,new_friends,Relationship,hungyuviy
1,19,min_age,hungyuviy
2,36,max_age,hungyuviy
0,new_friends,Relationship,hurrydreaming
1,long_term_dating,Relationship,hurrydreaming
2,short_term_dating,Relationship,hurrydreaming
3,20,min_age,hurrydreaming
4,38,max_age,hurrydreaming
0,new_friends,Relationship,hyacinthdialino
1,long_term_dating,Relationship,hyacinthdialino
2,25,min_age,hyacinthdialino
3,38,max_age,hyacinthdialino
0,new_friends,Relationship,hying
1,long_term_dating,Relationship,hying
2,short_term_dating,Relationship,hying
3,25,min_age,hying
4,35,max_age,hying
0,new_friends,Relationship,hyunhyun0505
1,long_term_dating,Relationship,hyunhyun0505
2,short_term_dating,Relationship,hyunhyun0505
3,18,min_age,hyunhyun0505
4,30,max_age,hyunhyun0505
0,new_friends,Relationship,i-pong
1,long_term_dating,Relationship,i-pong
2,short_term_dating,Relationship,i-pong
3,21,min_age,i-pong
4,42,max_age,i-pong
0,new_friends,Relationship,i_am_annnnnnnnaa
1,long_term_dating,Relationship,i_am_annnnnnnnaa
2,short_term_dating,Relationship,i_am_annnnnnnnaa
3,19,min_age,i_am_annnnnnnnaa
4,36,max_age,i_am_annnnnnnnaa
0,new_friends,Relationship,i_am_houston713
1,short_term_dating,Relationship,i_am_houston713
2,30,min_age,i_am_houston713
3,40,max_age,i_am_houston713
0,new_friends,Relationship,i_am_sun123
1,long_term_dating,Relationship,i_am_sun123
2,short_term_dating,Relationship,i_am_sun123
3,23,min_age,i_am_sun123
4,40,max_age,i_am_sun123
0,new_friends,Relationship,iam_sassygirl
1,long_term_dating,Relationship,iam_sassygirl
2,short_term_dating,Relationship,iam_sassygirl
3,28,min_age,iam_sassygirl
4,45,max_age,iam_sassygirl
0,new_friends,Relationship,iamflorayang
1,18,min_age,iamflorayang
2,,max_age,iamflorayang
0,new_friends,Relationship,iamfrogg
1,long_term_dating,Relationship,iamfrogg
2,short_term_dating,Relationship,iamfrogg
3,30,min_age,iamfrogg
4,37,max_age,iamfrogg
0,new_friends,Relationship,iamhopechang
1,long_term_dating,Relationship,iamhopechang
2,short_term_dating,Relationship,iamhopechang
3,18,min_age,iamhopechang
4,26,max_age,iamhopechang
0,new_friends,Relationship,iamjustahuman
1,long_term_dating,Relationship,iamjustahuman
2,short_term_dating,Relationship,iamjustahuman
3,18,min_age,iamjustahuman
4,35,max_age,iamjustahuman
0,new_friends,Relationship,iamme0925
1,long_term_dating,Relationship,iamme0925
2,short_term_dating,Relationship,iamme0925
3,23,min_age,iamme0925
4,34,max_age,iamme0925
0,new_friends,Relationship,iamprettyiamugly
1,long_term_dating,Relationship,iamprettyiamugly
2,short_term_dating,Relationship,iamprettyiamugly
3,20,min_age,iamprettyiamugly
4,40,max_age,iamprettyiamugly
0,new_friends,Relationship,iamterryhuang
1,long_term_dating,Relationship,iamterryhuang
2,25,min_age,iamterryhuang
3,50,max_age,iamterryhuang
0,new_friends,Relationship,iamtrublemaker
1,long_term_dating,Relationship,iamtrublemaker
2,short_term_dating,Relationship,iamtrublemaker
3,casual_sex,Relationship,iamtrublemaker
4,35,min_age,iamtrublemaker
5,54,max_age,iamtrublemaker
0,new_friends,Relationship,iamvinete
1,long_term_dating,Relationship,iamvinete
2,short_term_dating,Relationship,iamvinete
3,18,min_age,iamvinete
4,42,max_age,iamvinete
0,new_friends,Relationship,iamw0930
1,long_term_dating,Relationship,iamw0930
2,short_term_dating,Relationship,iamw0930
3,25,min_age,iamw0930
4,35,max_age,iamw0930
0,new_friends,Relationship,iamyna
1,long_term_dating,Relationship,iamyna
2,short_term_dating,Relationship,iamyna
3,25,min_age,iamyna
4,58,max_age,iamyna
0,new_friends,Relationship,iamytc
1,long_term_dating,Relationship,iamytc
2,short_term_dating,Relationship,iamytc
3,28,min_age,iamytc
4,47,max_age,iamytc
0,new_friends,Relationship,icegorgeous
1,long_term_dating,Relationship,icegorgeous
2,27,min_age,icegorgeous
3,40,max_age,icegorgeous
0,new_friends,Relationship,iceicejean
1,long_term_dating,Relationship,iceicejean
2,short_term_dating,Relationship,iceicejean
3,22,min_age,iceicejean
4,48,max_age,iceicejean
0,new_friends,Relationship,icemankm
1,long_term_dating,Relationship,icemankm
2,short_term_dating,Relationship,icemankm
3,22,min_age,icemankm
4,35,max_age,icemankm
0,new_friends,Relationship,ichirowang
1,long_term_dating,Relationship,ichirowang
2,short_term_dating,Relationship,ichirowang
3,25,min_age,ichirowang
4,58,max_age,ichirowang
0,new_friends,Relationship,ichliebereisen
1,long_term_dating,Relationship,ichliebereisen
2,short_term_dating,Relationship,ichliebereisen
3,28,min_age,ichliebereisen
4,36,max_age,ichliebereisen
0,new_friends,Relationship,idehigh
1,short_term_dating,Relationship,idehigh
2,casual_sex,Relationship,idehigh
3,20,min_age,idehigh
4,50,max_age,idehigh
0,new_friends,Relationship,idlebench
1,long_term_dating,Relationship,idlebench
2,short_term_dating,Relationship,idlebench
3,casual_sex,Relationship,idlebench
